pl_name,pl_rade,pl_bmasse,pl_orbper,pl_eqt,st_teff,st_mass,st_rad,st_met,pl_eqt_normalized,st_met_normalized,surface_gravity,surface_gravity_normalized,Habitability Score,Terraformability Score,st_activity,pl_atmos,pl_surf_temp,pl_escape_vel,pl_radiation_flux,ESI,pl_water_probability
HD 86728 b,3.03,9.43,31.1515,912.5307146386988,5610.0,0.97,1.24,0.2,0.0,1.0312111024267825,1.0271324162119182,-0.1688595507739732,43.67461641367175,51.95572936619227,0.5974999999999999,0.12239069844223584,923.6992417901611,19.75843555491066,0.138016821970728,0.008433460238774166,0.0
HD 106315 c,4.35,15.2,21.05704,886.0,6327.0,1.07,1.29,-0.311,-0.0664890165553782,-1.805858473354237,0.8032765226582113,-0.1817684947541557,44.967487181100715,55.298159664606494,0.41825,0.16705186514724724,900.8007952520461,20.936071275666073,0.3137586639344699,0.007775939261436693,0.0
K2-174 b,2.6,7.27,19.562307,455.0,4455.0,0.67,0.68,0.113,-1.146624494457963,0.5481875151607377,1.0754437869822484,-0.1660736121552502,47.72254342378024,52.94493830590509,0.88625,0.42773046230558237,474.461736034904,18.728308478384758,0.022508771655232393,0.12212131812361553,0.3525634165454723
TOI-2068 b,1.821,3.97,7.768915,520.62,3710.0,0.56,0.54,0.27,-0.982173241418595,1.41985077034199,1.1972107703131536,-0.1590517592055653,45.12026842902827,49.997612229863144,1.0,0.330745154679846,537.8392542429422,16.537060039503313,0.012635703548212666,0.09479143470539232,0.13250258943422866
TOI-2180 b,11.321,875.61726,260.79,348.0,5695.0,1.11,1.64,0.253,-1.4147787778351708,1.325466850991154,6.831950843756216,0.165882924426136,50.29792514919591,88.82898110141349,0.5762499999999999,1.0,382.8,98.4992183958404,0.06218588749798803,0.04985609484188425,0.6708333333333333
TOI-1899 b,11.097,212.94503,29.090312,378.0,3926.0,0.63,0.61,0.28,-1.339595333897636,1.4753707229013056,1.7292442342569874,-0.1283713510527837,48.858291394823944,72.78516443472125,1.0,0.9999717397131668,415.7989317611577,49.06242202216932,0.008385296975086122,0.05861328680413016,0.5562537091626469
HD 22946 d,2.607,26.57,47.42489,546.0,6169.0,1.1,1.12,-0.08,-0.9185680478474404,-0.5233475692340503,3.909394449954674,-0.0026501267595667,43.97393060593319,67.89970064250956,0.45775,0.7765664802196389,588.4005298199922,35.755535299651626,0.12440774593837112,0.04091508202506156,0.0
Qatar-3 b,12.285,1369.8473,2.5079204,1681.0,6007.0,1.15,1.27,-0.041,1.9258722477892969,-0.30681975425272,9.07657156904206,0.2953219252917515,49.84521557374876,94.04466030706949,0.49824999999999997,1.0,1849.1000000000001,118.26780084059021,1.020748274048673,6.617077304654203e-05,0.0
WASP-159 b,15.468,174.8065,3.840401,1850.0,6120.0,1.41,2.11,0.22,2.34940564863741,1.142251007545413,0.7306161208782662,-0.1859585522114985,40.48139734572114,67.59237499519965,0.47,0.9231197419574014,2020.7771522621192,37.65127865806865,2.2849466604889224,7.525720320142093e-05,0.0
WASP-7 b,14.908,305.1168,4.9546416,1487.0,6400.0,1.28,1.43,0.0,1.4396859769932375,-0.0791879487595267,1.3728634812972207,-0.1489225150294833,49.55895115224237,80.46529915563164,0.4,0.9999765284736515,1635.696509784032,50.66889008908927,1.0591081849375925,0.00018008795656199723,0.0
HD 219134 g,3.28,10.80622,94.2,912.5307146386988,4913.0,0.79,0.77,0.08,0.0,0.3649716717149967,1.0044448988697203,-0.1701678562457235,42.76388378809899,50.484775217097635,0.7717499999999999,0.12533745723643097,923.9681425809946,20.329093029809126,0.014970090356150443,0.00803556216495338,0.0
tau Cet e,1.81,3.93,162.87,912.5307146386988,5310.0,0.78,0.83,-0.52,0.0,-2.9662254818439298,1.199597081896157,-0.1589141494153774,42.81497671247,48.75072144343916,0.6725,0.09901263785138693,921.5659219563778,16.50346020975685,0.016476440263399374,0.011305998047806291,0.0
Kepler-1465 b,1.77,3.78,31.8277111,668.0,4726.0,0.75,0.71,-0.06,-0.6128220425014652,-0.4123076641154194,1.2065498419994254,-0.1585132093764268,43.198870082970146,49.511657723311714,0.8185,0.22015985720438744,682.7066784612531,16.367309295034477,0.02246524426496599,0.03903709541402376,0.0
K2-150 b,2.0,4.66,10.59357,912.5307146386988,3499.0,0.46,0.44,0.09,0.0,0.4204916242743121,1.165,-0.1609092355620288,42.726788757263,47.28561698442807,1.0,0.09555470956438804,921.2503753792871,17.096058025170596,0.00539770831843316,0.010747571133726439,0.0
NSVS 14256825 b,12.3,4497.2945,3225.0,912.5307146386988,40000.0,0.42,0.19,0.014262971257932,0.0,-3.3709117781417086e-16,29.726317007072502,1.4861166049976442,45.371503816946976,99.0020411232368,0.0,1.0,1003.7837861025688,214.16136725846766,0.37985443775621447,0.0007445054093708944,0.0
Kepler-1665 b,2.839,8.44,11.9548,906.0,5049.84,0.84,0.78,-0.013,-0.0163667205970216,-0.1513638870866368,1.0471566656794775,-0.1677048261405568,43.16536025137872,50.447022868489796,0.73754,0.11759952599690597,916.6545170553196,19.311079409331438,0.06789346665043017,0.009048586002042662,0.0
KOI-4978 b,0.7,0.271,0.941967,912.5307146386988,5050.28,0.86,0.97,0.18,0.0,0.9201711973081512,0.553061224489796,-0.1961974884061177,46.93985774020216,47.45128945595451,0.73743,0.06925819109123266,918.8507372998054,6.968730156922422,0.5714848057458533,0.011991376406935534,0.0
Kepler-1332 b,1.37,2.45,11.87456832,728.0,5581.0,0.95,0.9,0.0,-0.4624551546263954,-0.0791879487595267,1.3053439181629285,-0.1528161192774227,43.94457131086328,50.263442353946175,0.60475,0.18259757882393618,741.2931037383825,14.977550110057052,0.135460000192638,0.03190019510803315,0.0
Kepler-1484 b,2.11,5.1,30.4549136,624.0,5730.0,0.94,0.92,-0.17,-0.7230910936098497,-1.0230271422678892,1.1455268300352643,-0.1620321814724568,43.73171714619763,52.38085049369352,0.5675,0.2707458086456539,640.8945384594888,17.412530216220894,0.08394195468214903,0.04552005693917097,0.0
Kepler-1486 b,2.32,5.99,54.6495759,538.0,5965.0,1.08,1.12,0.06,-0.9386169662307832,0.2539317665963658,1.1128864447086804,-0.1639144321426691,44.834488306688556,54.11541164211382,0.50875,0.3542558303080358,557.0589636705723,17.996474750580344,0.0989410443126089,0.07330078695346624,0.06576748725495718
Kepler-1471 c,1.88,4.19,11.6044881,841.0,5533.0,0.93,1.17,0.16,-0.1792641824616805,0.8091312921895204,1.1854911724762338,-0.1597275852003398,44.40082535152104,51.08379402915206,0.61675,0.12985938110937034,851.921173951298,16.72037869875522,0.22457096023221348,0.015436826998847705,0.0
Kepler-1537 b,1.18,1.76,1.4444538,1800.0,5079.0,0.81,0.77,-0.08,2.2240999087415187,-0.5233475692340503,1.2640045963803506,-0.1552000055383489,44.60708737169946,47.802584527402274,0.7302500000000001,0.0028464032960228906,1800.5123525932838,13.678338683939009,0.27702250225401437,0.0006687014641746929,0.0
Kepler-148 b,1.8,3.89,1.729366,1284.0,5272.0,0.86,0.85,0.14,0.9309446730159182,0.6980913870708896,1.2006172839506173,-0.1588553181245839,45.15448428393938,50.23141097779915,0.6819999999999999,0.024180884443532728,1287.1048255625494,16.464804213162626,0.34756659573352017,0.0025983758502144717,0.0
Kepler-148 c,3.6,12.6,4.180043,957.0,5272.0,0.86,0.85,0.14,0.1114451340967877,0.6980913870708896,0.972222222222222,-0.1720260191965876,44.053470608044705,52.47241911387125,0.6819999999999999,0.11683665403230167,968.1812677908913,20.95328136593407,0.1929784474774372,0.006228401306551312,0.0
Kepler-1480 b,1.67,3.43,22.12679948,721.0,5156.0,0.85,0.81,0.07,-0.4799979582118202,0.3094517191556813,1.2298755781849475,-0.1571681001772215,43.312005142363695,49.71136043426912,0.7110000000000001,0.18759138410765283,734.5253387941617,16.05117564295395,0.05278361400884776,0.030064619975995834,0.0
Kepler-1481 b,1.23,2.04,5.94220998,797.0,4908.0,0.8,0.75,0.04,-0.2895332335700651,0.142891861477735,1.3484037279397183,-0.1503330188176506,43.501394831390314,48.265886002029276,0.773,0.13990504161042744,808.150431816351,14.423828523255976,0.08926172252384346,0.023597070692857814,0.0
42 Dra b,13.0,1233.13,479.1,912.5307146386988,4200.0,0.98,22.03,-0.46,0.0,-2.633105766488037,7.296627218934912,0.1926790976287722,41.01575330515793,89.35715160057549,0.95,1.0,1003.7837861025688,109.0814188506069,2.212917510372009,0.0011221397867679694,0.0
61 Vir c,4.46,18.2,38.021,912.5307146386988,5577.0,0.94,0.96,-0.01,0.0,-0.1347079013188422,0.9149590782038648,-0.1753281735715616,43.15541141106833,53.46713203498533,0.60575,0.1726751792094212,928.2878551071326,22.62488014982006,0.07074339054409297,0.00652754732345783,0.0
LTT 1445 A b,1.18,2.73,5.35876,555.0,3340.0,0.26,0.27,-0.34,-0.89601301466618,-1.966866335776252,1.9606434932490664,-0.1150274090016542,43.70177650510605,50.254120198491115,1.0,0.33730954586017453,573.7206797952397,17.035635631109635,0.002658033035100855,0.08552528153167903,0.007914306266528892
TOI-5301 b,13.092,1182.32167,5.858858,1648.0,6418.0,1.32,2.18,0.03,1.8431704594580085,0.0873719089184195,6.898007405627559,0.1696921627856167,40.908137460138036,89.86023062658732,0.39549999999999996,1.0,1812.8000000000002,106.43460411449591,2.226006219354044,7.528743907188746e-05,0.0
TOI-669 b,2.586,10.0,3.945152,1124.84560586,5597.0,0.92,0.99,0.001,0.5320854907080174,-0.0736359535035952,1.4953503575980849,-0.1418591485066089,45.1516764876138,53.916739591965644,0.60075,0.06593187785790343,1132.261924169456,22.024383590567755,0.34562539086724653,0.003536344239781383,0.0
70 Vir b,12.6,2380.45,116.688,912.5307146386988,5495.0,1.09,1.89,-0.09,0.0,-0.5788675217933658,14.994016124968503,0.6365591340407953,43.466747507978184,96.04690128650698,0.62625,1.0,1003.7837861025688,153.94382813942954,0.12236769549429272,0.0009138146158153976,0.0
HIP 19976 b,4.94,21.61233,50.65905,912.5307146386988,4316.0,0.67,0.77,0.014262971257932,0.0,-3.3709117781417086e-16,0.8856205641790554,-0.1770200174984547,42.72906685178388,52.048709250499684,0.921,0.1872437219665425,929.6172793804727,23.426388608551388,0.013482145719671448,0.006083094686785842,0.0
K2-151 b,1.49,2.83,3.835476,566.0,3695.0,0.47,0.45,-0.19,-0.8684457518890839,-1.13406704738652,1.2747173550740958,-0.1545822402445457,43.61659945322374,48.88330966393082,1.0,0.28494061735849296,582.1276389424908,15.43540773936785,0.013821647160062837,0.07823301303460392,0.0
EPIC 220492298 b,0.99,0.937,0.762406,912.5307146386988,5620.0,0.95,0.89,0.28,0.0,1.4753707229013056,0.956024895418835,-0.1729600593105839,49.06926522586183,52.36744461984586,0.595,0.08200096003209566,920.0135541046136,10.896078434580271,0.8494886654775905,0.015839416833672015,0.0
K2-290 b,3.06,10.9,9.21165,1230.0,6302.0,1.19,1.51,-0.06,0.7956144739283554,-0.4123076641154194,1.164082190610449,-0.160962162245379,48.03654979934811,56.95215341468731,0.4245,0.04349353078565051,1235.349704286635,21.138324393620575,0.734286799704436,0.002271089404546213,0.0
K2-138 g,3.013,4.32,41.96797,445.0,5356.3,0.94,0.86,0.14,-1.1716856424371414,0.6980913870708896,0.4758668846107624,-0.2006490013561063,48.628186486597116,50.86146231242674,0.660925,0.3697184312815512,461.45247019202907,13.410974299535233,0.04522733701843087,0.14490338464246366,0.39773447849989907
K2-140 b,13.563,295.58042,6.569188,962.0,5585.0,0.96,1.06,0.1,0.1239757080863768,0.4760115768336276,1.606808566285589,-0.135431764580113,44.63501126381701,77.009352127769,0.60375,0.9999955039803099,1058.1995674829059,52.285103582986466,0.2796317601501724,0.0013632144732688227,0.0
K2-141 c,7.0,8.0,7.7485,695.0,4570.0,0.71,0.68,0.0,-0.5451569429576838,-0.0791879487595267,0.1632653061224489,-0.218675581763533,43.15091421551378,46.86296039439758,0.8575,0.18504702832667536,707.8607684687039,11.973303637676612,0.0462126334178457,0.020879350636056063,0.0
K2-141 b,1.51,4.97,0.2803244,2103.0,4570.0,0.71,0.68,0.0,2.983452692510621,-0.0791879487595267,2.179728959256173,-0.102393557988572,45.68239529081684,51.55614492414801,0.8575,0.001278126102903786,2103.2687899194407,20.31925325842789,0.4224725941656764,0.000245671374257627,0.0
TOI-3364 b,12.229,530.77344,5.8768918,1264.0,5706.0,1.19,1.42,0.387,0.8808223770575616,2.069434215285981,3.549174009777877,-0.0234227113403845,46.924789874963686,85.03941101512163,0.5735,0.9999999999347453,1390.3999999917519,73.78653924830434,0.5888822689446342,0.00034291457142192263,0.0
KMT-2016-BLG-2605L b,14.0,245.0457,,912.5307146386988,5412.3924897449615,0.06,,0.014262971257932,0.0,-3.3709117781417086e-16,1.250233163265306,-0.1559941533080893,42.57770767738565,73.25776972827562,0.6469018775637596,0.9999481887643351,1003.7790581681778,46.85733103794965,0.0,0.001796452862367301,0.0
24 Sex b,13.4,632.46,452.8,912.5307146386988,5098.0,1.54,4.9,-0.03,0.0,-0.2457478064374731,3.522276676319893,-0.0249737813851055,44.391568977719515,84.1286903129571,0.7255,0.999999999999897,1003.7837861025592,76.94531029321672,0.2467613035347099,0.0013726912108147778,0.0
24 Sex c,13.9,273.32,883.0,912.5307146386988,5098.0,1.54,4.9,-0.03,0.0,-0.2457478064374731,1.414626572123596,-0.1465141915703219,43.74050343348582,74.94369950728625,0.7255,0.9999878134454461,1003.7826740420351,49.66452984958033,0.15809114036167912,0.001744656143835614,0.0
DENIS-P J082303.1-491201 b,11.9,9057.77,246.36,912.5307146386988,5412.3924897449615,0.07,,0.014262971257932,0.0,-3.3709117781417086e-16,63.962785114045616,3.460407484081359,42.56298991775756,99.80743664594705,0.6469018775637596,1.0,1003.7837861025688,308.99765694904545,0.0,0.0005924477868729819,0.0
HIP 63242 b,12.5,2917.56,124.6,912.5307146386988,4830.0,1.54,10.28,-0.31,0.0,-1.8003064780983056,18.672384,0.8486770465222556,42.064707928887586,96.90257417957571,0.7925,1.0,1003.7837861025688,171.10902405191842,2.0684859439991317,0.0008562941099647431,0.0
GJ 504 b,13.0,1271.3,,510.0,6234.0,1.22,1.26,0.28,-1.0087881805724823,1.4753707229013056,7.522485207100591,0.2057034950231073,43.20759225641208,91.10753197045393,0.4415,1.0,561.0,110.75679246404293,0.0,0.011560485688965028,0.05208333333333337
2MASS J01225093-2439505 b,11.209,7786.5,,1600.0,3530.0,0.4,0.37,0.014262971257932,1.7228769491579523,-3.3709117781417086e-16,61.97386041022486,3.345713529971711,42.55633725741041,99.72785237308467,1.0,1.0,1760.0000000000002,295.1927806838526,0.0,4.818306369233119e-05,0.0
RR Cae b,13.0,1334.886,4343.5,912.5307146386988,3904.0,0.44,0.19,0.014262971257932,0.0,-3.3709117781417086e-16,7.898733727810651,0.2274003599095678,42.5693304698965,90.63503408646943,1.0,1.0,1003.7837861025688,113.49283265746513,2.82624454612689e-05,0.0010942004702673763,0.0
HAT-P-44 b,13.922,111.871,4.301219,1108.0,5295.0,0.94,0.95,0.33,0.4898684685823801,1.7529704856978827,0.5771839704292933,-0.1948064185931336,44.34156920565193,67.32483742043107,0.67625,0.9019830398961528,1207.9397208204937,31.748701530039884,0.24066146048254994,0.0009811854213503776,0.0
K2-288 B b,1.9,4.27,31.393463,226.36,3341.0,0.33,0.32,-0.21,-1.7196225818538955,-1.245106952505151,1.182825484764543,-0.1598813055817539,55.93376606325619,53.627755357953234,1.0,0.6184342374233146,240.35887739831418,16.790172564236556,0.0011502782085278467,0.40859513085896126,0.8345794354108131
K2-243 c,2.01,4.7,24.94598,801.0,6570.0,1.29,1.39,-0.03,-0.2795087743783938,-0.2457478064374731,1.1633375411499718,-0.1610051034340945,45.57428217837989,54.08177887077264,0.35750000000000004,0.15822446049041797,813.6737792852824,17.12651198975797,0.37830947229307843,0.018027864385440885,0.0
EPIC 206024342 c,1.4,2.54,0.911724,912.5307146386988,5724.0,0.93,1.1,-0.22,0.0,-1.3006269050644663,1.295918367346939,-0.1533596560391063,48.365183611264456,54.10837238108406,0.569,0.09725117021874782,921.4051826246152,15.085887444893654,1.2394569941147184,0.01284225011401414,0.0
HATS-43 b,13.227,82.95363,4.3888497,1003.0,5099.0,0.84,0.81,0.05,0.2267264148010079,0.1984118140370504,0.4741466518231821,-0.2007482008381267,43.66966736177679,63.19206963859247,0.72525,0.7600357459534085,1079.231585319127,28.048203098846926,0.14844519004737955,0.0017740706146658848,0.0
HATS-45 b,14.415,222.481,4.1876244,1518.0,6450.0,1.27,1.32,0.02,1.5173755357286904,0.0318519563591041,1.0706897238335074,-0.1663477614478648,49.69150705852671,78.40078486028307,0.38749999999999996,0.9981956644701034,1669.5261018665617,44.00045457463919,1.0414332111810485,0.0001801782249590144,0.0
TOI-4602.01,2.55,7.04,3.9812091,1380.26675,6011.9,1.11,1.16,0.014262971257932,1.1722001997383744,-3.3709117781417086e-16,1.0826605151864668,-0.1656574500492206,47.2309348283661,54.260307637394455,0.49702500000000005,0.01938512373692952,1382.942414173872,18.609481032896255,0.6278311053044455,0.001549226227249914,0.0
WASP-107 c,13.2,115.0,1088.0,912.5307146386988,4425.0,0.68,0.66,0.02,0.0,0.0318519563591041,0.6600091827364556,-0.1900301939923577,42.5939874791007,65.97273099755378,0.89375,0.9584782663996454,999.9948003790317,33.058258950653844,0.0014164836227433726,0.0022782272969876223,0.0
Kepler-1972 c,0.868,2.11,11.3295,1215.0,5818.0,1.12,1.38,0.23,0.7580227519595879,1.1977709601047284,2.800547898659984,-0.0665932188356636,45.46996010509591,52.00411758787224,0.5455,0.047270903982470185,1220.7434148338702,17.462217277827705,0.3880929271107938,0.003744543524301268,0.0
HR 858 b,2.004,3.55,3.585287,1552.0,6354.0,1.2,1.26,0.025,1.6025834388578968,0.0596119326387618,0.88396062167083,-0.1771157402623669,49.94718597164969,55.4075116954591,0.4115,0.007942036456732597,1553.2326040580847,14.90676278895949,0.9911449318291653,0.001087917063110993,0.0
WASP-127 b,14.695,52.3466,4.17806203,1400.0,5620.0,0.95,1.33,-0.193,1.2216539895743863,-1.1507230331543148,0.2424093114375887,-0.2141116387966471,47.087689508016275,56.119209865414156,0.595,0.1182667186809924,1416.557340615339,21.138660649927985,0.6103165382055062,0.0005612236730034373,0.0
WASP-136 b,15.468,479.9233,5.215357,1742.0,6250.0,1.41,2.39,-0.18,2.0787452504622843,-1.078547094827205,2.005873350047604,-0.1124191699315315,38.224252193988114,76.49733222963847,0.4375,0.9999999913215857,1916.1999984882202,62.38595944495521,2.600257513335556,7.317046944916263e-05,0.0
LHS 1140 c,1.272,1.91,3.77794,422.0,3096.0,0.18,0.22,-0.15,-1.2293262827892515,-0.9119872371492584,1.1804813891855543,-0.160016480930649,50.2258657370002,49.33591861737724,1.0,0.3969103115054791,438.7496151455312,13.7243299546609,0.0016447591664081709,0.23583145732938243,0.4765638363002389
TOI-178 e,2.207,3.86,9.961881,600.0,4316.0,0.65,0.65,-0.23,-0.7832378487598777,-1.3561468576237818,0.7924696495415892,-0.1823916872797076,43.45241155019895,48.55846636710112,0.921,0.24352330037784936,614.611398022671,14.811891033712161,0.028410665546526107,0.056121190302016004,0.0
TOI-2285 b,1.74,19.5,27.26955,284.0,3491.0,0.45,0.46,-0.05,-1.575170124901912,-0.356787711556104,6.4407451446690445,0.1433235342127494,56.60808037221583,67.17165749584389,1.0,0.9302946014836934,310.42036668213694,37.493907551071224,0.0031123344581881797,0.39216839106252893,0.9221515045759134
TOI-6029 b,14.392,519.64945,5.7987,1484.0,6223.0,1.55,2.34,0.37,1.4321676325994843,1.9750502959351444,2.5088123060924774,-0.0834165347720642,40.499196680002335,79.7760619941948,0.44425000000000003,0.9999999996346869,1632.3999999457874,67.29963107188962,2.282620297977341,0.00015682922086420847,0.0
CoRoT-8 b,6.39,69.92,6.21229,870.0,5080.0,0.89,0.8,0.3,-0.1065868533220635,1.5864106280199364,1.712378251424737,-0.1293439500944971,43.43756925994807,67.48711167921101,0.73,0.8027724998381408,939.8412074859182,37.048301594232555,0.11315928438778419,0.004063871013807047,0.0
K2-261 b,9.27,68.96876,11.6334681,1036.0,5537.0,1.1,1.67,0.372,0.3094282031322963,1.9861542864470076,0.8025885312842929,-0.181808168679929,45.96802523047829,65.2408266874314,0.61575,0.6087508638172885,1099.0665894914712,30.549518142305885,0.4580871233566034,0.001887834823093263,0.0
K2-266 c,0.705,0.29013,7.814,664.5,4285.0,0.69,0.7,-0.12,-0.6215934442941776,-0.745427379471312,0.5837332126150597,-0.1944287479446348,43.35712446521673,43.80382813383976,0.92875,0.16326626086411636,675.3490430344206,7.184884369581415,0.037639192454571854,0.04282612558484168,0.0
K2-114 b,10.592,638.8351,11.390931,701.4,5039.0,0.83,0.87,0.42,-0.5291178082510097,2.2526500587317217,5.694201425176385,0.1002731105643067,43.244597489196046,86.026721411502,0.7402500000000001,0.9999999999999831,771.5399999999988,86.98080477203887,0.0864834436973827,0.004352857326068123,0.0
K2-308 b,9.916,70.6,3.38628,1213.76016509,6100.0,1.09,1.24,-0.1,0.754915583344662,-0.6343874743526812,0.7180119376298624,-0.1866853889853115,48.86509628710585,66.45854357545149,0.475,0.45397141878744474,1268.8614075113592,29.884921139206156,0.8470401241431228,0.0009680315192114834,0.0
TOI-1410 c,5.63,27.0,47.56,912.5307146386988,4635.0,0.79,0.76,0.328,0.0,1.7418664951860197,0.8518183166177135,-0.1789692684797291,42.75653221925948,53.59713332090777,0.84125,0.23275364545919355,933.7701996812629,24.527072076659316,0.01822026788018645,0.005484735543392927,0.0
TOI-1249 b,3.271,11.9,13.079151,726.887776017,5497.0,1.01,0.98,0.297,-0.4652425156087909,1.5697546422521416,1.1122076377635055,-0.1639535764363016,43.833974824886084,54.264342506119775,0.62575,0.25274247002856065,745.2593172114102,21.36245846364898,0.1417289533839173,0.019156943542455177,0.0
2MASS J19383260+4603591 b,13.4,603.877,406.0,912.5307146386988,29564.0,0.48,0.2,-0.092,0.0,-0.5899715123052288,3.363093116507017,-0.0341533103381702,46.274451834105484,86.45650699471439,0.0,0.9999999999996101,1003.7837861025331,75.18649989967733,0.5000175640443103,0.0013921953725335994,0.0
HD 134606 e,1.33,2.34,4.3203,912.5307146386988,5576.0,1.05,1.16,0.343,0.0,1.8251464240249928,1.3228560122109785,-0.1518062613842342,45.97282462663582,51.40281202988874,0.606,0.0964361143560973,921.3308062737337,14.855939800915356,0.43996785995279813,0.013145854623577822,0.0
TOI-3807 b,18.495,330.54154,2.8989727,1646.0,5772.0,1.18,1.47,0.278,1.8381582298621728,1.4642667323894425,0.9663120045669678,-0.1723668396566219,49.56297841384591,78.88529366495294,0.5569999999999999,0.9999855032358895,1810.5976138326273,47.34824410037846,1.0584419854401854,0.00010257402888826194,0.0
TOI-2525 b,8.676,26.69759,23.2856,512.97214031,5096.0,0.85,0.79,0.14,-1.0013396557601033,0.6980913870708896,0.354676956043295,-0.2076375776852992,44.57943229844661,56.08135773080676,0.726,0.565666995265248,541.989281236394,19.646911126892984,0.0463094995694952,0.0423837023244654,0.1180927734847429
HATS-11 b,18.03,263.7989,3.619188,1596.0,6563.0,1.33,1.54,0.03,1.7128524899662811,0.0873719089184195,0.8114869252546058,-0.1812950311098037,44.958635871460686,74.69460376079,0.35924999999999996,0.9996638245324843,1755.5463463953845,42.840708979520834,1.6746863473878126,0.00012758154827028064,0.0
HATS-36 b,12.92,1022.14128,4.175186,1203.0,5950.0,1.1,1.1,0.15,0.727949374384574,0.7536113396302049,6.123305121298968,0.125017938529297,46.446031494297316,90.44180484450605,0.5125,1.0,1323.3000000000002,99.6190119196702,0.5247581570248617,0.00034735172552743395,0.0
HATS-9 b,13.85,266.02371,1.915291,1746.0,5599.0,1.1,1.56,0.38,2.088769709653956,2.03057024849446,1.3868222445229317,-0.148117564622984,47.069628427211434,77.62638088005353,0.60025,0.9995161163990458,1920.5155139232734,49.08551013882251,1.3913115957077622,8.826824582210985e-05,0.0
HD 188641 b,11.9,9333.03117,14583.81038,912.5307146386988,5897.32,1.07,1.94,-0.08,0.0,-0.5233475692340503,65.90658265659205,3.572499121193107,42.61310612476436,99.82908899313718,0.5256700000000001,1.0,1003.7837861025688,313.6576614216056,0.006842236480970071,0.0005864859421664529,0.0
WASP-36 b,14.874,750.39663,1.53736596,1733.0,5959.0,1.08,0.99,-0.26,2.056190217281024,-1.5227067153017284,3.3918397122897006,-0.0324956001537806,48.74414202023206,87.42099617742161,0.51025,0.9999999999999925,1906.2999999999986,79.55171955138422,0.8324067763451412,6.61602034863892e-05,0.0
K2-3 b,2.078,5.11,10.0546535,501.3,3951.0,0.53,0.55,-0.157,-1.0305913793143675,-0.9508512039407792,1.1833952280687456,-0.159848450586157,45.83015891024155,50.88999192595772,1.0,0.3601573121796591,519.3546860595663,17.563283076229922,0.014197066237034494,0.09976976554128376,0.196685117848728
K2-348 c,2.67,7.61,12.550171,655.0,5077.0,0.83,0.85,0.13,-0.645401534874397,0.642571434511574,1.0674858673848702,-0.1665325160360038,43.54989872309022,52.14859681426983,0.73075,0.26010858898654704,672.0371125786188,18.908397357700736,0.07974863522476724,0.03325140500628527,0.0
K2-43 b,4.51,18.5,3.471149,939.3,3840.6,0.56,0.56,0.014262971257932,0.067086902173642,-3.3709117781417086e-16,0.9095333847916184,-0.1756410533050386,42.82254249645575,50.909520804898,1.0,0.14939678816150875,953.3328403120105,22.683789888928512,0.026702179443256376,0.0057885656459342495,0.0
K2-77 b,2.5,603.877,8.2000844,806.0,4970.0,0.85,0.78,0.13,-0.2669782003888046,0.642571434511574,96.62032,5.34364710614874,43.19557948015408,97.21981512050058,0.7575000000000001,1.0,886.6,174.06933202606368,0.08190160174903076,0.0031070677777607055,0.0
Kepler-105 b,2.53,10.8,5.4122034,1418.0,6082.0,0.99,1.03,-0.09,1.2667640559369076,-0.5788675217933658,1.6872627286787798,-0.1307922696853448,45.69498485620886,55.1244946155241,0.47950000000000004,0.024086529535029492,1421.4154698880673,23.14033488984611,0.42250698131188713,0.0012397486456712475,0.0
Kepler-25 c,5.217,15.2,12.7207,934.0,6354.0,1.17,1.34,0.11,0.0538044937446776,0.531531529392943,0.5584726566459771,-0.1958854310666939,46.19684242323712,55.26398161015739,0.4115,0.133454016502201,946.4646051413056,19.11742514119345,0.4818896681322158,0.006024786063165513,0.0
NGTS-33 b,18.383,1153.71712,2.827972,1991.0,7437.0,1.6,1.48,-0.11,2.702767835143824,-0.6899074269119966,3.4140239447273792,-0.0312163172667628,35.39199838858647,83.81515615581169,0.14075000000000004,1.0,2190.1000000000004,88.72775593323563,3.0062216854423913,2.7997860641243568e-05,0.0
HATS-15 b,12.386,689.6911,1.74748753,1505.0,5311.0,0.87,0.92,0.0,1.4847960433557588,-0.0791879487595267,4.495649768810981,0.0311570558392884,45.636234755764455,86.55296241843287,0.67225,0.9999999999999534,1655.4999999999932,83.5756563031225,0.41644851723780446,0.00013923155668184274,0.0
GJ 3341 b,2.46,6.6,14.207,912.5307146386988,3526.0,0.47,0.44,-0.09,0.0,-0.5788675217933658,1.090620662304184,-0.1651984177155824,42.706555783762425,47.985609404312804,1.0,0.10220724784989041,921.8574399308703,18.345199411928302,0.004577090657403561,0.009586213794189906,0.0
GJ 581 e,1.38,2.48,3.1481,912.5307146386988,3500.0,0.3,0.3,-0.08,0.0,-0.5233475692340503,1.3022474270111324,-0.15299468250477,42.755755116386815,46.180048621049544,1.0,0.08985156828303383,920.7299462203713,15.014273402236334,0.005641209005987571,0.01296866978972112,0.0
G 264-012 b,1.39,2.5,2.30538,587.0,3326.0,0.3,0.3,0.1,-0.8158173411328095,0.4760115768336276,1.293928885668444,-0.1534743821118917,43.46883122030981,48.37868790689427,1.0,0.2660373685504805,602.6163935339132,15.020369862002962,0.0056623015131438,0.07110664256459999,0.0
