pl_name,default_flag,sy_snum,sy_pnum,sy_mnum,cb_flag,disc_year,rv_flag,pul_flag,ptv_flag,tran_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,dkin_flag,pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_masse,pl_massj,pl_msinie,pl_msinij,pl_cmasse,pl_cmassj,pl_bmasse,pl_bmassj,pl_dens,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,pl_tranmid,ttv_flag,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,pl_occdep,pl_orbtper,pl_orblper,pl_rvamp,pl_projobliq,pl_trueobliq,st_teff,st_rad,st_mass,st_met,st_lum,st_logg,st_age,st_dens,st_vsin,st_rotp,st_radv,ra,dec,glat,glon,elat,elon,sy_pm,sy_pmra,sy_pmdec,sy_dist,sy_plx,sy_bmag,sy_vmag,sy_jmag,sy_hmag,sy_kmag,sy_umag,sy_gmag,sy_rmag,sy_imag,sy_zmag,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_gaiamag,sy_icmag,sy_tmag,sy_kepmag,pl_nnotes,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec,pl_ndispec,Habitability Score,Terraformability Score
K2-147 b,0,1,1,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,0.961918,0.0,0.73,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.9,2457327.917,0,0.0,0.0,0.0,7.9,0.0213,0.0,0.0,0.0,0.0,0.0,0.0,3775.0,0.31,0.0,-0.1,0.0,5.0,0.0,0.0,0.0,0.0,0.0,293.8330329,-28.498475,-21.497,10.94419,-6.77638,290.94958,150.8428345,-31.4257,-147.533,90.5494,11.0149,15.483,14.044,10.835,10.186,9.997,0.0,0.0,0.0,0.0,0.0,9.882,9.874,9.665,7.894,13.1913,0.0,12.1427,13.355,0,0,0,0,0,0,0,0.0,47.7
K2-148 b,0,2,3,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,4.38393,0.0,0.701,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2457394.447,0,0.0,0.0324,1.776,16.4,0.0173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5176494,-0.193258,-63.0179,126.58855,-5.9009,13.28542,45.3227041,-38.6993,-23.5905,124.458,8.00615,14.904,13.627,11.082,10.457,10.292,0.0,0.0,0.0,0.0,0.0,10.214,10.257,10.163,8.435,13.0599,0.0,12.2481,12.975,3,0,0,0,0,0,0,0.0,47.7
K2-148 c,1,2,3,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,6.9226,0.0616,1.73,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,0.0,2457387.728,0,0.0,0.0,0.0,27.3,0.0251,0.0,0.0,0.0,0.0,0.0,0.0,4079.0,0.63,0.65,-0.11,-0.996,4.65,0.0,0.0,0.0,0.0,0.0,14.5176494,-0.193258,-63.0179,126.58855,-5.9009,13.28542,45.3227041,-38.6993,-23.5905,124.458,8.00615,14.904,13.627,11.082,10.457,10.292,0.0,0.0,0.0,0.0,0.0,10.214,10.257,10.163,8.435,13.0599,0.0,12.2481,12.975,3,0,0,0,0,0,0,0.0,45.59
K2-148 d,0,2,3,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,9.75833,0.0,0.88,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2457396.099,0,0.0,0.0504,1.8,35.9,0.0217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5176494,-0.193258,-63.0179,126.58855,-5.9009,13.28542,45.3227041,-38.6993,-23.5905,124.458,8.00615,14.904,13.627,11.082,10.457,10.292,0.0,0.0,0.0,0.0,0.0,10.214,10.257,10.163,8.435,13.0599,0.0,12.2481,12.975,3,0,0,0,0,0,0,0.0,47.7
K2-149 b,1,1,1,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,11.332,0.083,1.64,0.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2457388.338,0,0.0,0.0,0.0,34.3,0.0264,0.0,0.0,0.0,0.0,0.0,0.0,3745.0,0.57,0.59,0.11,-1.31,4.71,0.0,0.0,0.0,0.0,0.0,9.8217519,7.2769939,-55.46917,117.61097,2.80324,11.87704,38.684391,-31.024,-23.1083,123.676,8.0569,16.055,14.543,11.452,10.762,10.561,0.0,0.0,0.0,0.0,0.0,10.482,10.497,10.475,8.351,13.7795,0.0,12.7422,13.787,0,0,0,0,0,0,0,0.0,47.13
IC 4651 9122 b,1,1,1,0,0,2018,1,0,0,0,0,0,0,0,0,0,0,734.0,2.038,0.0,0.0,0.0,0.0,2002.329,6.3,0.0,0.0,2002.329,6.3,0.0,0.18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2454605.6,118.5,89.5,0.0,0.0,0.0,0.0,2.1,0.12,0.0,2.52,1.14,0.0,0.0,0.0,0.0,261.2086139,-49.9489317,-7.91779,340.07657,-26.70235,263.67969,5.2694058,-2.35052,-4.71611,859.324,1.13717,11.836,10.909,8.801,8.164,8.054,0.0,0.0,0.0,0.0,0.0,7.975,8.072,7.992,8.199,10.5336,0.0,9.8344,0.0,0,0,0,0,0,0,0,0.0,0.0
WASP-172 b,0,1,1,0,0,2018,1,0,0,1,0,0,0,0,0,0,0,5.4774433,0.0,20.343,1.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1506.5,1735.0,0.0,2459354.694,0,0.0,0.901,5.277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6942.0,2.09,0.0,0.0,0.0,3.94,0.0,0.0,0.0,0.0,0.0,199.433742,-47.2375748,15.3979,307.55664,-35.71363,217.94379,15.9842834,-15.9763,0.505129,538.11,1.83142,11.464,10.988,10.312,10.169,10.13,0.0,0.0,0.0,0.0,0.0,10.081,10.092,10.089,9.116,11.0099,0.0,10.7316,0.0,0,0,0,0,0,0,0,0.0,0.0
K2-199 c,0,1,2,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,7.37426,0.0,2.45,0.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2457222.933,0,0.0,0.1739,2.5728,20.3,0.0387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.9014508,-6.1360833,53.29188,330.29727,5.3406,209.04195,61.1741013,-59.2561,15.1982,107.518,9.27232,13.323,12.358,10.277,9.726,9.625,15.7495,13.0845,11.9667,11.5964,11.8017,9.542,9.609,9.514,8.827,11.9053,0.0,11.2309,11.93,2,0,0,0,0,0,0,0.0,47.7
K2-169 b,0,1,1,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,6.37961,0.0,1.41,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2456982.017,0,0.1,0.0239,2.78,0.0,0.01388,0.0,0.0,0.0,0.0,0.0,0.0,5347.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0442461,-14.5993376,-54.42267,46.19654,-4.65335,333.37925,12.3031267,-3.12094,11.9007,235.867,4.21322,12.957,12.23,10.791,10.458,10.371,0.0,0.0,0.0,0.0,0.0,10.343,10.403,10.253,9.069,12.0063,0.0,11.5022,12.023,0,0,0,0,0,0,0,0.0,47.7
K2-170 b,0,1,2,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,7.5734,0.0,1.62,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2456978.614,0,0.0,0.0197,3.432,14.6,0.0137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.4506923,-14.5933554,-53.03644,45.05421,-4.0847,331.94161,16.2918523,-5.8261,-15.2145,392.872,2.51725,13.267,12.668,11.445,11.144,11.075,0.0,0.0,0.0,0.0,0.0,11.051,11.091,10.871,8.752,12.4959,0.0,12.0676,12.506,0,0,0,0,0,0,0,0.0,47.7
K2-200 b,0,1,1,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,2.85009,0.0,1.38,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2457218.555,0,0.0,0.0273,1.3416,14.2,0.0158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.251206,-4.6100532,56.98927,320.3032,4.38148,202.29122,96.8441272,-88.5784,39.1491,184.131,5.40286,13.38,12.428,10.877,10.46,10.375,0.0,0.0,0.0,0.0,0.0,10.321,10.374,10.294,9.048,12.2315,0.0,11.6759,12.244,0,0,0,0,0,0,0,0.0,47.7
K2-170 c,0,1,2,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,12.3988,0.0,2.01,0.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2456985.664,0,0.0,0.0311,4.176,19.9,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.4506923,-14.5933554,-53.03644,45.05421,-4.0847,331.94161,16.2918523,-5.8261,-15.2145,392.872,2.51725,13.267,12.668,11.445,11.144,11.075,0.0,0.0,0.0,0.0,0.0,11.051,11.091,10.871,8.752,12.4959,0.0,12.0676,12.506,0,0,0,0,0,0,0,0.0,47.7
K2-201 b,1,1,2,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,1.05979,0.0,1.4,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.414,2457301.984,0,0.0,0.0,0.0,4.652897,0.01462,0.0,0.0,0.0,0.0,0.0,0.0,5507.0,0.88,0.96,0.13,0.0,4.68,0.0,0.0,0.0,0.0,0.0,293.5607117,-23.1312775,-19.33571,16.19347,-1.43933,291.57009,40.9996292,-2.97158,-40.8918,197.932,5.02389,13.061,12.168,10.653,10.273,10.198,0.0,0.0,0.0,0.0,0.0,10.152,10.185,10.17,8.771,11.9432,0.0,11.4107,11.966,1,0,0,0,0,0,0,0.0,47.7
K2-161 b,1,1,1,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,9.283188,0.0,6.117,0.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.251,2457587.848,0,0.0,0.0,0.0,10.790043,0.02184,0.0,0.0,0.0,0.0,0.0,0.0,4972.0,2.57,0.99,-0.03,0.0,3.63,0.0,0.0,0.0,0.0,0.0,183.7938491,-3.4956913,58.15001,285.59227,-1.70029,184.86555,16.3978146,-0.384758,-16.3933,916.319,1.0626,13.582,12.718,10.852,10.352,10.261,15.7217,13.4441,14.5588,12.1274,13.0603,10.188,10.263,10.279,8.618,12.3574,0.0,11.751,12.358,0,0,0,0,0,0,0,0.0,47.7
K2-167 b,0,1,1,0,0,2018,1,0,0,1,0,0,0,0,0,0,0,9.975403,0.0,2.13,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2456979.941,0,0.09,0.0275,3.27,0.0,0.01516,0.0,0.0,0.0,0.0,0.0,0.0,6063.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.5761233,-18.011665,-55.41212,40.459,-7.66126,331.69655,136.1222528,73.6062,-114.505,80.8994,12.3328,8.770001,8.24,7.202,6.974,6.887,0.0,0.0,0.0,0.0,0.0,6.81,6.866,6.906,6.917,8.103581,0.0,7.7275,8.22,0,1,0,0,0,0,0,0.0,47.7
K2-162 b,0,1,1,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,9.457747,0.0,1.486,0.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.761,2457583.909,0,0.0,0.0,0.0,22.571341,0.01878,0.0,0.0,0.0,0.0,0.0,0.0,4885.0,0.73,0.78,-0.09,0.0,4.71,0.0,0.0,0.0,0.0,0.0,186.0383865,-1.111479,61.0068,288.7508,1.37748,185.97964,70.0312553,-63.1682,-30.235,124.433,8.00776,13.31,12.278,10.517,9.904,9.898,15.3837,13.4151,12.0446,11.6976,12.8146,9.753,9.819,9.701,8.609,11.9662,0.0,11.3314,11.961,1,0,0,0,0,0,0,0.0,47.7
K2-199 b,0,1,2,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,3.225369,0.0,1.593,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2457218.738,0,0.0,0.0726,2.0664,11.2,0.02511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.9014508,-6.1360833,53.29188,330.29727,5.3406,209.04195,61.1741013,-59.2561,15.1982,107.518,9.27232,13.323,12.358,10.277,9.726,9.625,15.7495,13.0845,11.9667,11.5964,11.8017,9.542,9.609,9.514,8.827,11.9053,0.0,11.2309,11.93,2,0,0,0,0,0,0,0.0,47.7
K2-163 b,1,1,1,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,6.673117,0.0,2.466,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.253,2457582.848,0,0.0,0.0,0.0,15.663288,0.02966,0.0,0.0,0.0,0.0,0.0,0.0,4937.0,0.76,0.83,0.14,0.0,4.71,0.0,0.0,0.0,0.0,0.0,182.3292517,-0.5393421,60.53641,281.12173,0.43141,182.34776,69.7141965,-18.3226,-67.2633,208.529,4.76941,14.128,13.078,11.31,10.765,10.627,16.3231,16.0909,12.8678,12.7483,13.6054,10.604,10.683,10.588,8.382,12.8062,0.0,12.1703,12.819,0,0,0,0,0,0,0,0.0,47.7
K2-164 b,0,1,1,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,17.355681,0.0,1.81,0.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2456816.737,0,0.14,0.0243,8.14,0.0,0.01418,0.0,0.0,0.0,0.0,0.0,0.0,5894.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.933659,-0.0628488,56.17967,263.01395,-3.25743,172.61252,1.8536765,-1.64064,0.862796,375.67,2.63409,11.769,11.352,10.153,9.865,9.775,0.0,0.0,0.0,0.0,0.0,9.748,9.797,9.798,8.771,11.0942,0.0,10.6964,11.13,0,0,0,0,0,0,0,0.0,47.7
K2-165 b,1,1,3,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,2.354992,0.0,1.274,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.083,2457584.483,0,0.0,0.0,0.0,9.208522,0.01453,0.0,0.0,0.0,0.0,0.0,0.0,5185.0,0.8,0.83,-0.05,0.0,4.46,0.0,0.0,0.0,0.0,0.0,184.9004881,0.968327,62.74727,285.33397,2.83619,184.10953,32.6136779,29.1684,-14.5896,134.591,7.40188,12.451,11.332,10.055,9.627,9.536,14.6935,12.0274,13.211,11.1557,12.3949,9.488,9.557,9.486,8.002,11.3272,0.0,10.7875,11.415,0,0,0,0,0,0,0,0.0,47.7
K2-165 c,1,1,3,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,4.382745,0.0,1.554,0.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.054,2457584.213,0,0.0,0.0,0.0,10.510761,0.01773,0.0,0.0,0.0,0.0,0.0,0.0,5185.0,0.8,0.83,-0.05,0.0,4.46,0.0,0.0,0.0,0.0,0.0,184.9004881,0.968327,62.74727,285.33397,2.83619,184.10953,32.6136779,29.1684,-14.5896,134.591,7.40188,12.451,11.332,10.055,9.627,9.536,14.6935,12.0274,13.211,11.1557,12.3949,9.488,9.557,9.486,8.002,11.3272,0.0,10.7875,11.415,0,0,0,0,0,0,0,0.0,47.7
K2-165 d,0,1,3,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,14.06660141,0.0,3.191,0.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.08,629.0,0.0,2459560.413,0,0.0,0.145083,2.7078373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5141.67,0.84,0.0,0.0,0.0,4.53,0.0,0.0,0.0,0.0,0.0,184.9004881,0.968327,62.74727,285.33397,2.83619,184.10953,32.6136779,29.1684,-14.5896,134.591,7.40188,12.451,11.332,10.055,9.627,9.536,14.6935,12.0274,13.211,11.1557,12.3949,9.488,9.557,9.486,8.002,11.3272,0.0,10.7875,11.415,0,0,0,0,0,0,0,0.0,38.17
K2-166 b,1,1,2,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,8.52695,0.0858,2.19,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.0,0.0,2457586.764,0,0.4,0.016,3.7,11.1,0.0124,0.0,0.0,0.0,0.0,0.0,0.0,5960.0,1.61,1.16,0.09,0.0,4.09,0.0,0.0,0.0,0.0,0.0,185.1880932,2.2823788,64.0901,285.15815,4.15639,183.85124,49.6479619,-47.365,-14.8821,476.882,2.06877,12.64,12.081,10.952,10.715,10.637,14.8068,14.4276,14.6152,13.7582,13.1044,10.615,10.666,10.647,8.375,11.9456,0.0,11.549,11.964,0,0,0,0,0,0,0,0.0,0.0
K2-219 d,0,1,3,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,11.13878,0.0,2.84,0.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2457393.45,0,0.0,0.0419,4.896,15.7,0.01969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8452963,8.8675474,-54.0042,122.90808,3.09857,15.25844,22.4239582,6.96606,-21.3145,325.4,3.04486,12.837,12.09,10.849,10.509,10.424,14.7686,12.6856,11.9375,11.7894,13.2774,10.364,10.414,10.337,8.989,11.911,0.0,11.4427,11.923,1,0,0,0,0,0,0,0.0,47.7
K2-184 b,0,1,1,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,16.996,0.0,1.4,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2457148.497,1,0.0,0.0265,2.64,41.7,0.0158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.1405227,14.4618826,29.69965,211.16645,-3.9917,127.78184,90.6855881,89.8316,-12.4161,75.5857,13.2015,11.226,10.345,8.92,8.513,8.38,0.0,0.0,0.0,0.0,0.0,8.336,8.385,8.375,8.431,10.13,0.0,9.6071,10.68,0,0,0,0,0,0,0,0.0,47.7
K2-197 b,0,1,1,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,8.357441,0.0,2.5,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2457218.186,0,0.49,0.0,3.4704,0.0,0.0241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.3934779,-7.3739779,54.28324,319.27444,1.86425,203.44318,46.8809182,-46.7639,3.31031,247.637,4.00976,12.884,12.199,10.881,10.558,10.479,0.0,0.0,0.0,0.0,0.0,10.426,10.468,10.487,8.831,11.9937,0.0,11.5275,11.977,0,0,0,0,0,0,0,0.0,47.7
K2-183 d,1,1,3,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,22.620344,0.0,2.3,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.9,2457212.028,0,0.0,0.0,0.0,49.0,0.0244,0.0,0.0,0.0,0.0,0.0,0.0,5482.0,0.87,0.0,0.09,0.0,4.6,0.0,0.0,0.0,0.0,0.0,125.007177,14.0194586,25.84832,209.82242,-5.38485,123.98684,4.0098553,3.79434,-1.29689,329.041,3.01076,13.632,12.867,11.485,11.152,11.021,15.455,13.3815,12.7163,12.5605,13.4304,10.997,11.058,11.082,8.356,12.6702,0.0,12.1741,12.754,1,0,0,0,0,0,0,0.0,47.7
Kepler-1654 b,1,1,1,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,1047.8356,2.026,9.18,0.819,158.915,0.5,0.0,0.0,0.0,0.0,158.915,0.5,1.2,0.26,0.3,206.0,89.982,2455375.134,0,0.114,0.5096,22.992,370.3,0.07138,0.0,0.0,81.0,2.7,0.0,0.0,5597.0,1.18,1.01,-0.088,0.09,4.3,5.0,0.876,2.0,0.0,0.0,282.1856949,44.4344617,19.06885,73.86663,66.91972,292.61124,16.1565433,-16.1393,-0.746249,568.117,1.73131,14.332,13.497,12.281,11.934,11.922,0.0,0.0,0.0,0.0,0.0,11.875,11.929,11.846,9.354,13.4057,0.0,12.9495,13.424,0,0,0,0,0,0,0,40.12,78.77
HD 72490 b,1,1,1,0,0,2018,1,0,0,1,0,0,0,0,0,0,0,858.0,1.88,0.0,0.0,0.0,0.0,561.92344,1.768,0.0,0.0,561.92344,1.768,0.0,0.124,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2440320.0,145.0,33.5,0.0,0.0,4934.0,4.96,1.21,0.0,0.0,3.21,0.0,0.0,0.0,0.0,0.0,128.4028287,13.5507189,28.67982,211.79644,-5.05281,127.315,30.0398251,25.2392,-16.2903,126.339,7.88723,8.739,7.82,6.162,5.712,5.614,0.0,0.0,0.0,0.0,0.0,5.585,5.526,5.61,5.487,7.57415,0.0,7.01034,9.656,0,1,0,1,0,0,0,0.0,0.0
K2-195 b,0,1,2,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,15.852989,0.0,3.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2457225.045,0,0.39,0.0,4.8408,0.0,0.0287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.8315191,-8.5095364,53.72709,314.63917,-0.13184,201.50812,12.6036521,1.00274,-12.5637,315.014,3.14627,13.131,12.524,11.248,10.904,10.876,0.0,0.0,0.0,0.0,0.0,10.809,10.848,10.732,9.086,12.3238,0.0,11.8767,12.33,0,0,0,0,0,0,0,0.0,47.7
K2-188 c,0,1,2,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,7.8092052,0.0,2.709,0.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.63,1085.0,0.0,2459550.097,0,0.0,0.048,3.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5906.9,1.22,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,129.8137008,23.3574367,33.44489,201.65994,4.77514,126.1438,16.7652765,13.1762,-10.3664,446.821,2.20973,13.219,12.657,11.502,11.246,11.149,15.4736,12.952,12.5372,12.4405,14.0147,11.121,11.19,11.286,8.797,12.4903,0.0,12.0789,12.704,2,0,0,0,0,0,0,0.0,0.0
K2-183 c,1,1,3,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,10.787992,0.0,2.3,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.5,2457212.473,0,0.0,0.0,0.0,22.0,0.0242,0.0,0.0,0.0,0.0,0.0,0.0,5482.0,0.87,0.0,0.09,0.0,4.6,0.0,0.0,0.0,0.0,0.0,125.007177,14.0194586,25.84832,209.82242,-5.38485,123.98684,4.0098553,3.79434,-1.29689,329.041,3.01076,13.632,12.867,11.485,11.152,11.021,15.455,13.3815,12.7163,12.5605,13.4304,10.997,11.058,11.082,8.356,12.6702,0.0,12.1741,12.754,1,0,0,0,0,0,0,0.0,47.7
K2-195 c,1,1,2,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,28.482786,0.0,2.576,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.537,2457243.009,0,0.0,0.0,0.0,27.673288,0.02605,0.0,0.0,0.0,0.0,0.0,0.0,5712.0,0.91,0.96,-0.09,0.0,4.55,0.0,0.0,0.0,0.0,0.0,199.8315191,-8.5095364,53.72709,314.63917,-0.13184,201.50812,12.6036521,1.00274,-12.5637,315.014,3.14627,13.131,12.524,11.248,10.904,10.876,0.0,0.0,0.0,0.0,0.0,10.809,10.848,10.732,9.086,12.3238,0.0,11.8767,12.33,0,0,0,0,0,0,0,0.0,47.7
K2-196 b,1,1,1,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,48.324222,0.0,3.6,0.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.274,2457227.891,0,0.0,0.0,0.0,23.462939,0.02145,0.0,0.0,0.0,0.0,0.0,0.0,6045.0,1.54,1.16,0.01,0.0,4.08,0.0,0.0,0.0,0.0,0.0,200.4562487,-8.4717104,53.64648,315.6756,0.134,202.06717,14.481876,-14.4789,-0.293575,584.877,1.68326,12.633,12.241,10.95,10.686,10.617,0.0,0.0,0.0,0.0,0.0,10.58,10.614,10.499,9.106,11.9274,0.0,11.5279,11.923,0,0,0,0,0,0,0,0.0,47.7
K2-188 b,1,1,2,0,0,2018,0,0,0,1,0,0,0,0,0,0,0,1.742169,0.0289,1.35,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1692.0,0.0,2457140.476,0,0.4,0.0,0.0,4.67,0.0104,0.0,0.0,0.0,0.0,0.0,0.0,5977.0,1.19,1.06,-0.01,0.0,4.31,0.0,0.0,0.0,0.0,0.0,129.8137008,23.3574367,33.44489,201.65994,4.77514,126.1438,16.7652765,13.1762,-10.3664,446.821,2.20973,13.219,12.657,11.502,11.246,11.149,15.4736,12.952,12.5372,12.4405,14.0147,11.121,11.19,11.286,8.797,12.4903,0.0,12.0789,12.704,2,0,0,0,0,0,0,0.0,0.0
Kepler-1655 b,0,1,1,0,0,2018,1,0,0,1,0,0,0,0,0,0,0,11.87290814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2455013.896,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6043.43,1.08,1.12,-0.296,0.143,4.43,0.0,1.2722,0.0,0.0,0.0,286.6895986,39.2120802,14.01685,70.10576,61.07392,297.38621,44.8268376,29.509,33.7441,213.26,4.66028,11.624,11.045,10.065,9.849,9.785,14.5027,11.4818,11.0932,10.9806,13.1015,9.749,9.778,9.656,8.712,11.0141,0.0,10.6341,11.072,0,0,0,0,0,0,0,0.0,0.0
